ID,Rank,Sales
343394,182,1821588
439332,183,1831579
394425,184,1841573
397631,185,1851565
423666,186,1861563
425258,187,1871561
395491,188,1881559
405666,189,1891557
379704,190,1901552
437051,191,1911549
424632,192,1921540
421603,193,1931537
375394,194,1941530
377959,195,1951524
381310,196,1961522
420101,197,1971520
434012,198,1981514
296188,199,1991512
414221,200,2001511
333871,1,1399
421831,2,2329
419158,3,3262
370672,4,4212
268829,5,5193
252918,6,6158
124106,7,7111
426932,8,8109
375225,9,999
420062,10,1087
245952,11,1182
353567,12,1281
433771,13,1381
62805,14,1478
289058,15,1572
347844,16,1669
319931,17,1767
424652,18,1867
416048,19,1958
335387,20,2055
420217,21,2154
128597,22,2252
253454,23,2352
431528,24,2452
375255,25,2551
409713,26,2649
345357,27,2747
420034,28,2847
439237,29,2944
428949,30,3043
371242,31,3142
400514,32,3242
373669,33,3341
438712,34,3439
318431,35,3538
327167,36,3638
381456,37,3737
432760,38,3837
365084,39,3936
422354,40,4036
337701,41,4135
432773,42,4235
332765,43,4334
430756,44,4434
439130,45,4534
334750,46,4632
375591,47,4732
435161,48,4832
423439,49,4931
437626,50,5031
289466,51,5129
404497,52,5229
418750,53,5329
427568,54,5429
434275,55,5529
431970,56,5628
436478,57,5728
307830,58,5827
411259,59,5927
428572,60,6027
433864,61,6126
437009,62,6226
438053,63,6326
278156,64,6425
291035,65,6525
295129,66,6625
424281,67,6725
429736,68,6825
184293,69,6924
291295,70,7024
297332,71,7124
339970,72,7224
417340,73,7324
422413,74,7424
426186,75,7524
332382,76,7623
347744,77,7723
429833,78,7823
435693,79,7923
316993,80,8022
431913,81,8122
436325,82,8222
278813,83,8321
282271,84,8421
313702,85,8521
314892,86,8621
314913,87,8721
323001,88,8821
337664,89,8921
342223,90,9021
293110,91,9120
324326,92,9220
368083,93,9320
407063,94,9420
421972,95,9520
424623,96,9620
439021,97,9720
439272,98,9820
94179,99,9919
305010,100,10019
321728,101,10119
359965,102,10219
367171,103,10319
399954,104,10419
416955,105,10519
54147,106,10618
262535,107,10718
314897,108,10818
336433,109,10918
336957,110,11018
339002,111,11118
364228,112,11218
414213,113,11318
415490,114,11418
415660,115,11518
430768,116,11618
430814,117,11718
433124,118,11818
433871,119,11918
434288,120,12018
272191,121,12117
282677,122,12217
301837,123,12317
404486,124,12417
406894,125,12517
438001,126,12617
95395,127,12716
252418,128,12816
304327,129,12916
314627,130,13016
357327,131,13116
358609,132,13216
421479,133,13316
426613,134,13416
438878,135,13516
254231,136,13615
286627,137,13715
294259,138,13815
299588,139,13915
305710,140,14015
334757,141,14115
357680,142,14215
374977,143,14315
381744,144,14415
402205,145,14515
420207,146,14615
426979,147,14715
427000,148,14815
428213,149,14915
428262,150,15015
434221,151,15115
436565,152,15215
438583,153,15315
439355,154,15415
281954,155,15514
282085,156,15614
282177,157,15714
284235,158,15814
313547,159,15914
330395,160,16014
353633,161,16114
368924,162,16214
405062,163,16314
407674,164,16414
69274,165,16513
284183,166,16613
288579,167,16713
295059,168,16813
314218,169,16913
314894,170,17013
376100,171,17113
407006,172,17213
410616,173,17313
430110,174,17413
430395,175,17513
433538,176,17613
436336,177,17713
438158,178,17813
288831,179,17912
301850,180,18012
303339,181,18112
314895,182,18212
330469,183,18312
337102,184,18412
341899,185,18512
362679,186,18612
365593,187,18712
366575,188,18812
375631,189,18912
376493,190,19012
377825,191,19112
403220,192,19212
421955,193,19312
426213,194,19412
429016,195,19512
433859,196,19612
434666,197,19712
236939,198,19811
283467,199,19911
287088,200,20011
