ID,Rank,Sales
408539,200,200475
421831,1,1238
447227,2,299
370672,3,397
375225,4,489
419158,5,580
420062,6,680
442248,7,767
375255,8,852
373669,9,950
400514,10,1050
420034,11,1145
433771,12,1243
252918,13,1341
409713,14,1438
333871,15,1536
345357,16,1636
420217,17,1735
332765,18,1832
375591,19,1931
381456,20,2030
337701,21,2129
426932,22,2229
128597,23,2328
291035,24,2427
318431,25,2527
353567,26,2627
441712,27,2727
337664,28,2826
62805,29,2924
245952,30,3024
347844,31,3123
262535,32,3221
268829,33,3321
332382,34,3420
428572,35,3519
297332,36,3618
291295,37,3717
316993,38,3817
404497,39,3917
424652,40,4017
448088,41,4117
423439,42,4216
184293,43,4315
286627,44,4415
319931,45,4515
336560,46,4615
342223,47,4715
282677,48,4813
289466,49,4913
327167,50,5013
339002,51,5113
414213,52,5213
416048,53,5313
417340,54,5413
432773,55,5513
445195,56,5613
447885,57,5713
69274,58,5812
253454,59,5912
253517,60,6012
284235,61,6112
313702,62,6212
335387,63,6312
336433,64,6412
357327,65,6512
364228,66,6612
377825,67,6712
399954,68,6812
410616,69,6912
420207,70,7012
426186,71,7112
438053,72,7212
440715,73,7312
282271,74,7411
357680,75,7511
431528,76,7611
445905,77,7711
124106,78,7810
293110,79,7910
301377,80,8010
301850,81,8110
305010,82,8210
307830,83,8310
316635,84,8410
330469,85,8510
337102,86,8610
352170,87,8710
367171,88,8810
371242,89,8910
435693,90,9010
445559,91,9110
446224,92,9210
254231,93,939
301837,94,949
368924,95,959
377528,96,969
402205,97,979
418750,98,989
422354,99,999
448076,100,1009
74936,101,1018
236939,102,1028
289975,103,1038
293687,104,1048
294453,105,1058
400938,106,1068
404486,107,1078
411259,108,1088
420642,109,1098
426613,110,1108
433124,111,1118
433864,112,1128
439967,113,1138
447828,114,1148
278156,115,1157
287088,116,1167
324326,117,1177
359965,118,1187
362679,119,1197
369907,120,1207
376100,121,1217
377212,122,1227
381836,123,1237
408974,124,1247
415660,125,1257
421443,126,1267
421479,127,1277
422413,128,1287
429051,129,1297
430395,130,1307
438878,131,1317
440933,132,1327
442007,133,1337
443239,134,1347
54147,135,1356
89937,136,1366
268430,137,1376
272425,138,1386
274703,139,1396
287573,140,1406
289058,141,1416
299588,142,1426
325607,143,1436
334750,144,1446
354601,145,1456
370530,146,1466
375149,147,1476
375695,148,1486
376034,149,1496
376493,150,1506
380870,151,1516
397185,152,1526
405062,153,1536
406613,154,1546
418335,155,1556
428213,156,1566
429056,157,1576
429736,158,1586
430100,159,1596
433859,160,1606
436565,161,1616
436659,162,1626
439827,163,1636
443745,164,1646
445224,165,1656
445659,166,1666
447447,167,1676
59837,168,1685
66076,169,1695
95395,170,1705
261946,171,1715
262137,172,1725
292179,173,1735
292636,174,1745
294468,175,1755
297637,176,1765
305815,177,1775
308145,178,1785
314627,179,1795
314913,180,1805
317863,181,1815
325073,182,1825
334757,183,1835
336203,184,1845
339067,185,1855
339970,186,1865
354110,187,1875
357570,188,1885
364885,189,1895
364942,190,1905
365084,191,1915
368928,192,1925
373040,193,1935
378205,194,1945
381253,195,1955
383345,196,1965
397860,197,1975
400305,198,1985
401297,199,1995
407026,200,2005
